timestamp,room,peopleCount
2025-10-02T12:20:07.000Z,Room 2.12,87
2025-10-02T12:40:08.000Z,Room 2.12,106
2025-10-02T13:00:07.000Z,Room 2.12,98
2025-10-02T13:20:07.000Z,Room 2.12,64
2025-10-02T13:40:07.000Z,Room 2.12,77
2025-10-02T14:00:07.000Z,Room 2.12,75
2025-10-02T14:20:07.000Z,Room 2.12,53
2025-10-02T14:40:08.000Z,Room 2.12,58
2025-10-02T15:00:07.000Z,Room 2.12,0
2025-10-02T15:20:07.000Z,Room 2.12,0
2025-10-02T15:40:07.000Z,Room 2.12,0
2025-10-02T16:00:08.000Z,Room 2.12,0
2025-10-02T16:20:07.000Z,Room 2.12,0
2025-10-02T16:40:07.000Z,Room 2.12,0
2025-10-02T17:00:07.000Z,Room 2.12,0
2025-10-02T17:20:08.000Z,Room 2.12,0
2025-10-02T17:40:07.000Z,Room 2.12,0
2025-10-03T07:00:07.000Z,Room 2.12,1
2025-10-03T07:20:07.000Z,Room 2.12,0
2025-10-03T07:40:07.000Z,Room 2.12,0
2025-10-03T08:00:07.000Z,Room 2.12,0
2025-10-03T08:20:07.000Z,Room 2.12,0
2025-10-03T08:40:07.000Z,Room 2.12,0
2025-10-03T09:00:08.000Z,Room 2.12,0
2025-10-03T09:20:07.000Z,Room 2.12,0
2025-10-03T09:40:07.000Z,Room 2.12,0
2025-10-03T10:00:07.000Z,Room 2.12,5
2025-10-03T10:20:07.000Z,Room 2.12,4
2025-10-03T10:40:07.000Z,Room 2.12,3
2025-10-03T11:00:07.000Z,Room 2.12,6
2025-10-03T11:20:07.000Z,Room 2.12,6
2025-10-03T11:40:07.000Z,Room 2.12,3
2025-10-03T12:00:07.000Z,Room 2.12,22
2025-10-03T12:20:07.000Z,Room 2.12,61
2025-10-03T12:40:07.000Z,Room 2.12,61
2025-10-03T13:00:07.000Z,Room 2.12,61
2025-10-03T13:20:07.000Z,Room 2.12,64
2025-10-03T13:40:07.000Z,Room 2.12,57
2025-10-03T14:00:07.000Z,Room 2.12,64
2025-10-03T14:20:07.000Z,Room 2.12,46
2025-10-03T14:40:07.000Z,Room 2.12,54
2025-10-03T15:00:07.000Z,Room 2.12,49
2025-10-03T15:20:08.000Z,Room 2.12,7
2025-10-03T15:40:07.000Z,Room 2.12,6
2025-10-03T16:00:07.000Z,Room 2.12,0
2025-10-03T16:20:07.000Z,Room 2.12,0
2025-10-03T16:40:07.000Z,Room 2.12,0
2025-10-03T17:00:07.000Z,Room 2.12,0
2025-10-03T17:20:07.000Z,Room 2.12,0
2025-10-03T17:40:07.000Z,Room 2.12,0
2025-10-06T07:00:07.000Z,Room 2.12,0
2025-10-06T07:20:07.000Z,Room 2.12,0
2025-10-06T07:40:08.000Z,Room 2.12,0
2025-10-06T08:00:08.000Z,Room 2.12,0
2025-10-06T08:20:07.000Z,Room 2.12,1
2025-10-06T08:40:08.000Z,Room 2.12,1
2025-10-06T09:00:07.000Z,Room 2.12,0
2025-10-06T09:20:07.000Z,Room 2.12,14
2025-10-06T09:40:07.000Z,Room 2.12,9
2025-10-06T10:00:07.000Z,Room 2.12,32
2025-10-06T10:20:07.000Z,Room 2.12,65
2025-10-06T10:40:05.000Z,Room 2.12,0
2025-10-06T11:20:10.000Z,Room 2.12,71
2025-10-06T11:40:07.000Z,Room 2.12,71
2025-10-06T12:00:07.000Z,Room 2.12,26
2025-10-06T12:20:07.000Z,Room 2.12,29
2025-10-06T12:40:07.000Z,Room 2.12,31
2025-10-06T13:00:07.000Z,Room 2.12,46
2025-10-06T13:20:08.000Z,Room 2.12,86
2025-10-06T13:40:07.000Z,Room 2.12,75
2025-10-06T14:00:08.000Z,Room 2.12,69
2025-10-06T14:20:08.000Z,Room 2.12,42
2025-10-06T14:40:07.000Z,Room 2.12,76
2025-10-06T15:00:07.000Z,Room 2.12,75
2025-10-06T15:20:07.000Z,Room 2.12,55
2025-10-06T15:40:07.000Z,Room 2.12,66
2025-10-06T16:00:07.000Z,Room 2.12,0
2025-10-06T16:20:08.000Z,Room 2.12,0
2025-10-06T16:40:08.000Z,Room 2.12,0
2025-10-06T17:00:09.000Z,Room 2.12,0
2025-10-06T17:20:08.000Z,Room 2.12,0
2025-10-06T17:40:07.000Z,Room 2.12,0
2025-10-07T07:00:08.000Z,Room 2.12,1
2025-10-07T07:20:07.000Z,Room 2.12,1
2025-10-07T07:40:07.000Z,Room 2.12,6
2025-10-07T08:00:08.000Z,Room 2.12,36
2025-10-07T08:20:07.000Z,Room 2.12,105
2025-10-07T08:40:07.000Z,Room 2.12,105
2025-10-07T09:00:07.000Z,Room 2.12,110
2025-10-07T09:20:05.000Z,Room 2.12,0
2025-10-07T10:00:11.000Z,Room 2.12,113
2025-10-07T10:20:07.000Z,Room 2.12,105
2025-10-07T10:40:08.000Z,Room 2.12,110
2025-10-07T11:20:07.000Z,Room 2.12,30
2025-10-07T11:40:08.000Z,Room 2.12,30
2025-10-07T12:00:08.000Z,Room 2.12,54
2025-10-07T12:20:07.000Z,Room 2.12,89
2025-10-07T12:40:08.000Z,Room 2.12,86
2025-10-07T13:00:07.000Z,Room 2.12,74
2025-10-07T13:20:07.000Z,Room 2.12,79
2025-10-07T13:40:07.000Z,Room 2.12,69
2025-10-07T14:00:07.000Z,Room 2.12,79
2025-10-07T14:20:05.000Z,Room 2.12,0
2025-10-07T15:00:10.000Z,Room 2.12,21
2025-10-07T15:20:07.000Z,Room 2.12,2
2025-10-07T15:40:07.000Z,Room 2.12,1
2025-10-07T16:00:07.000Z,Room 2.12,0
2025-10-07T16:40:07.000Z,Room 2.12,0
2025-10-07T17:00:08.000Z,Room 2.12,0
2025-10-07T17:20:07.000Z,Room 2.12,0
2025-10-07T17:40:05.000Z,Room 2.12,0
2025-10-08T07:20:09.000Z,Room 2.12,1
2025-10-08T07:40:07.000Z,Room 2.12,14
2025-10-08T08:00:07.000Z,Room 2.12,42
2025-10-08T08:40:07.000Z,Room 2.12,108
2025-10-08T09:00:07.000Z,Room 2.12,113
2025-10-08T09:20:07.000Z,Room 2.12,103
2025-10-08T09:40:08.000Z,Room 2.12,97
2025-10-08T10:00:07.000Z,Room 2.12,109
2025-10-08T10:20:07.000Z,Room 2.12,64
2025-10-08T10:40:07.000Z,Room 2.12,84
2025-10-08T11:00:08.000Z,Room 2.12,37
2025-10-08T11:20:07.000Z,Room 2.12,47
2025-10-08T11:40:08.000Z,Room 2.12,49
2025-10-08T12:00:07.000Z,Room 2.12,48
2025-10-08T12:20:08.000Z,Room 2.12,80
2025-10-08T12:40:07.000Z,Room 2.12,83
2025-10-08T13:00:07.000Z,Room 2.12,81
2025-10-08T13:20:07.000Z,Room 2.12,61
2025-10-08T13:40:07.000Z,Room 2.12,71
2025-10-08T14:00:07.000Z,Room 2.12,65
2025-10-08T14:20:07.000Z,Room 2.12,122
2025-10-08T14:40:07.000Z,Room 2.12,112
2025-10-08T15:00:08.000Z,Room 2.12,118
2025-10-08T15:20:07.000Z,Room 2.12,109
2025-10-08T15:40:07.000Z,Room 2.12,116
2025-10-08T16:00:07.000Z,Room 2.12,2
2025-10-08T16:20:07.000Z,Room 2.12,0
2025-10-08T16:40:07.000Z,Room 2.12,0
2025-10-08T17:00:07.000Z,Room 2.12,0
2025-10-08T17:20:07.000Z,Room 2.12,0
2025-10-08T17:40:07.000Z,Room 2.12,0
2025-10-09T07:00:08.000Z,Room 2.12,0
2025-10-09T07:20:07.000Z,Room 2.12,2
2025-10-09T07:40:07.000Z,Room 2.12,25
2025-10-09T08:00:07.000Z,Room 2.12,53
2025-10-09T08:20:07.000Z,Room 2.12,120
2025-10-09T08:40:08.000Z,Room 2.12,129
2025-10-09T09:00:07.000Z,Room 2.12,125
2025-10-09T09:20:07.000Z,Room 2.12,40
2025-10-09T09:40:07.000Z,Room 2.12,130
2025-10-09T10:00:07.000Z,Room 2.12,125
2025-10-09T10:20:07.000Z,Room 2.12,49
2025-10-09T10:40:07.000Z,Room 2.12,121
2025-10-09T11:00:07.000Z,Room 2.12,86
2025-10-09T11:20:07.000Z,Room 2.12,52
2025-10-09T11:40:07.000Z,Room 2.12,52
2025-10-09T12:00:07.000Z,Room 2.12,48
2025-10-09T12:20:07.000Z,Room 2.12,95
2025-10-09T12:40:08.000Z,Room 2.12,86
2025-10-09T13:00:07.000Z,Room 2.12,70
2025-10-09T13:20:07.000Z,Room 2.12,72
2025-10-09T13:40:07.000Z,Room 2.12,80
2025-10-09T14:00:07.000Z,Room 2.12,61
2025-10-09T14:20:08.000Z,Room 2.12,61
2025-10-09T14:40:07.000Z,Room 2.12,53
2025-10-09T15:00:07.000Z,Room 2.12,0
2025-10-09T15:20:08.000Z,Room 2.12,0
2025-10-09T15:40:07.000Z,Room 2.12,0
2025-10-09T16:00:07.000Z,Room 2.12,0
2025-10-09T16:20:07.000Z,Room 2.12,0
2025-10-09T16:40:07.000Z,Room 2.12,0
2025-10-09T17:00:07.000Z,Room 2.12,0
2025-10-09T17:20:07.000Z,Room 2.12,0
2025-10-09T17:40:07.000Z,Room 2.12,0
2025-10-10T07:00:07.000Z,Room 2.12,0
2025-10-10T07:20:07.000Z,Room 2.12,2
2025-10-10T07:40:06.000Z,Room 2.12,14
2025-10-10T08:20:10.000Z,Room 2.12,112
2025-10-10T08:40:07.000Z,Room 2.12,113
2025-10-10T09:00:07.000Z,Room 2.12,115
2025-10-10T09:20:07.000Z,Room 2.12,80
2025-10-10T09:40:07.000Z,Room 2.12,117
2025-10-10T10:00:07.000Z,Room 2.12,127
2025-10-10T10:20:07.000Z,Room 2.12,118
2025-10-10T10:40:07.000Z,Room 2.12,110
2025-10-10T11:00:07.000Z,Room 2.12,65
2025-10-10T11:20:07.000Z,Room 2.12,43
2025-10-10T11:40:07.000Z,Room 2.12,43
2025-10-10T12:00:08.000Z,Room 2.12,47
2025-10-10T12:20:07.000Z,Room 2.12,76
2025-10-10T12:40:08.000Z,Room 2.12,102
2025-10-10T13:00:07.000Z,Room 2.12,93
2025-10-10T13:20:07.000Z,Room 2.12,42
2025-10-10T13:40:07.000Z,Room 2.12,80
2025-10-10T14:00:07.000Z,Room 2.12,77
2025-10-10T14:20:08.000Z,Room 2.12,40
2025-10-10T14:40:07.000Z,Room 2.12,82
2025-10-10T15:00:07.000Z,Room 2.12,82
2025-10-10T15:20:07.000Z,Room 2.12,0
2025-10-10T15:40:07.000Z,Room 2.12,0
2025-10-10T16:00:08.000Z,Room 2.12,0
2025-10-10T16:20:07.000Z,Room 2.12,0
2025-10-10T16:40:08.000Z,Room 2.12,0
2025-10-10T17:00:08.000Z,Room 2.12,0
2025-10-10T17:20:07.000Z,Room 2.12,0
2025-10-10T17:40:07.000Z,Room 2.12,0
2025-10-13T07:00:07.000Z,Room 2.12,0
2025-10-13T07:20:07.000Z,Room 2.12,0
2025-10-13T07:40:08.000Z,Room 2.12,0
2025-10-13T08:00:07.000Z,Room 2.12,0
2025-10-13T08:20:07.000Z,Room 2.12,1
2025-10-13T08:40:08.000Z,Room 2.12,0
2025-10-13T09:00:07.000Z,Room 2.12,1
2025-10-13T09:20:07.000Z,Room 2.12,1
2025-10-13T09:40:07.000Z,Room 2.12,8
2025-10-13T10:00:07.000Z,Room 2.12,27
2025-10-13T10:20:08.000Z,Room 2.12,58
2025-10-13T11:00:07.000Z,Room 2.12,50
2025-10-13T11:20:07.000Z,Room 2.12,38
2025-10-13T11:40:07.000Z,Room 2.12,55
2025-10-13T12:00:07.000Z,Room 2.12,37
2025-10-13T12:20:07.000Z,Room 2.12,33
2025-10-13T12:40:07.000Z,Room 2.12,41
2025-10-13T13:00:07.000Z,Room 2.12,40
2025-10-13T13:20:07.000Z,Room 2.12,70
2025-10-13T13:40:07.000Z,Room 2.12,72
2025-10-13T14:00:07.000Z,Room 2.12,70
2025-10-13T14:20:07.000Z,Room 2.12,68
2025-10-13T14:40:08.000Z,Room 2.12,71
2025-10-13T15:00:04.000Z,Room 2.12,0
2025-10-13T15:40:10.000Z,Room 2.12,59
2025-10-13T16:00:07.000Z,Room 2.12,0
2025-10-13T16:20:07.000Z,Room 2.12,0
2025-10-13T16:40:07.000Z,Room 2.12,0
2025-10-13T17:00:07.000Z,Room 2.12,0
2025-10-13T17:20:06.000Z,Room 2.12,0
2025-10-14T07:00:10.000Z,Room 2.12,0
2025-10-14T07:20:08.000Z,Room 2.12,1
2025-10-14T07:40:07.000Z,Room 2.12,14
2025-10-14T08:00:08.000Z,Room 2.12,41
2025-10-14T08:20:07.000Z,Room 2.12,106
2025-10-14T08:40:08.000Z,Room 2.12,97
2025-10-14T09:00:07.000Z,Room 2.12,104
2025-10-14T09:20:07.000Z,Room 2.12,107
2025-10-14T09:40:07.000Z,Room 2.12,60
2025-10-14T10:00:07.000Z,Room 2.12,119
2025-10-14T10:20:08.000Z,Room 2.12,118
2025-10-14T10:40:07.000Z,Room 2.12,116
2025-10-14T11:00:07.000Z,Room 2.12,45
2025-10-14T11:20:07.000Z,Room 2.12,49
2025-10-14T11:40:07.000Z,Room 2.12,36
2025-10-14T12:00:07.000Z,Room 2.12,47
2025-10-14T12:20:07.000Z,Room 2.12,46
2025-10-14T12:40:07.000Z,Room 2.12,50
2025-10-14T13:00:07.000Z,Room 2.12,37
2025-10-14T13:20:07.000Z,Room 2.12,67
2025-10-14T13:40:07.000Z,Room 2.12,68
2025-10-14T14:00:07.000Z,Room 2.12,69
2025-10-14T14:20:08.000Z,Room 2.12,59
2025-10-14T14:40:07.000Z,Room 2.12,64
2025-10-14T15:00:08.000Z,Room 2.12,10
2025-10-14T15:20:07.000Z,Room 2.12,7
2025-10-14T15:40:08.000Z,Room 2.12,0
2025-10-14T16:00:07.000Z,Room 2.12,0
2025-10-14T16:20:07.000Z,Room 2.12,0
2025-10-14T16:40:07.000Z,Room 2.12,0
2025-10-14T17:00:08.000Z,Room 2.12,0
2025-10-14T17:20:07.000Z,Room 2.12,0
2025-10-14T17:40:07.000Z,Room 2.12,0
2025-10-15T07:00:08.000Z,Room 2.12,0
2025-10-15T07:20:08.000Z,Room 2.12,5
2025-10-15T07:40:08.000Z,Room 2.12,21
2025-10-15T08:00:07.000Z,Room 2.12,46
2025-10-15T08:20:07.000Z,Room 2.12,81
2025-10-15T08:40:07.000Z,Room 2.12,81
2025-10-15T09:00:07.000Z,Room 2.12,80
2025-10-15T09:20:07.000Z,Room 2.12,56
2025-10-15T09:40:07.000Z,Room 2.12,84
2025-10-15T10:00:07.000Z,Room 2.12,81
2025-10-15T10:20:09.000Z,Room 2.12,74
2025-10-15T10:40:07.000Z,Room 2.12,30
2025-10-15T11:00:08.000Z,Room 2.12,20
2025-10-15T11:20:07.000Z,Room 2.12,28
2025-10-15T11:40:08.000Z,Room 2.12,40
2025-10-15T12:00:07.000Z,Room 2.12,32
2025-10-15T12:20:07.000Z,Room 2.12,63
2025-10-15T12:40:07.000Z,Room 2.12,72
2025-10-15T13:00:08.000Z,Room 2.12,82
2025-10-15T13:20:07.000Z,Room 2.12,76
2025-10-15T13:40:09.000Z,Room 2.12,74
2025-10-15T14:00:07.000Z,Room 2.12,71
2025-10-15T14:20:07.000Z,Room 2.12,108
2025-10-15T14:40:07.000Z,Room 2.12,95
2025-10-15T15:00:08.000Z,Room 2.12,98
2025-10-15T15:20:08.000Z,Room 2.12,98
2025-10-15T15:40:07.000Z,Room 2.12,98
2025-10-15T16:00:07.000Z,Room 2.12,0
2025-10-15T16:20:07.000Z,Room 2.12,0
2025-10-15T16:40:07.000Z,Room 2.12,0
2025-10-15T17:00:08.000Z,Room 2.12,0
2025-10-15T17:20:07.000Z,Room 2.12,0
2025-10-15T17:40:07.000Z,Room 2.12,0
2025-10-16T07:00:07.000Z,Room 2.12,0
2025-10-16T07:20:08.000Z,Room 2.12,4
2025-10-16T07:40:07.000Z,Room 2.12,14
2025-10-16T08:00:08.000Z,Room 2.12,44
2025-10-16T08:20:07.000Z,Room 2.12,113
2025-10-16T08:40:07.000Z,Room 2.12,119
2025-10-16T09:00:07.000Z,Room 2.12,116
2025-10-16T09:20:07.000Z,Room 2.12,110
2025-10-16T09:40:07.000Z,Room 2.12,108
2025-10-16T10:00:07.000Z,Room 2.12,118
2025-10-16T10:20:07.000Z,Room 2.12,66
2025-10-16T10:40:07.000Z,Room 2.12,108
2025-10-16T11:00:07.000Z,Room 2.12,65
2025-10-16T11:20:08.000Z,Room 2.12,46
2025-10-16T11:40:08.000Z,Room 2.12,40
2025-10-16T12:00:07.000Z,Room 2.12,55
2025-10-16T12:20:07.000Z,Room 2.12,87
2025-10-16T12:40:07.000Z,Room 2.12,81
2025-10-16T13:00:07.000Z,Room 2.12,79
2025-10-16T13:20:07.000Z,Room 2.12,74
2025-10-16T13:40:07.000Z,Room 2.12,75
2025-10-16T14:00:07.000Z,Room 2.12,67
2025-10-16T14:20:07.000Z,Room 2.12,12
2025-10-16T14:40:07.000Z,Room 2.12,0
2025-10-16T15:00:07.000Z,Room 2.12,0
2025-10-16T15:20:07.000Z,Room 2.12,0
2025-10-16T15:40:07.000Z,Room 2.12,0
2025-10-16T16:00:07.000Z,Room 2.12,0
2025-10-16T16:20:07.000Z,Room 2.12,0
2025-10-16T16:40:07.000Z,Room 2.12,0
2025-10-16T17:00:07.000Z,Room 2.12,0
2025-10-16T17:20:08.000Z,Room 2.12,0
2025-10-16T17:40:07.000Z,Room 2.12,0
2025-10-17T07:00:07.000Z,Room 2.12,0
2025-10-17T07:20:07.000Z,Room 2.12,0
2025-10-17T07:40:07.000Z,Room 2.12,20
2025-10-17T08:00:07.000Z,Room 2.12,53
2025-10-17T08:20:07.000Z,Room 2.12,113
2025-10-17T08:40:07.000Z,Room 2.12,113
2025-10-17T09:00:07.000Z,Room 2.12,112
2025-10-17T09:20:12.000Z,Room 2.12,103
2025-10-17T10:00:10.000Z,Room 2.12,126
2025-10-17T10:20:08.000Z,Room 2.12,116
2025-10-17T10:40:08.000Z,Room 2.12,132
2025-10-17T11:00:07.000Z,Room 2.12,70
2025-10-17T11:20:07.000Z,Room 2.12,52
2025-10-17T11:40:07.000Z,Room 2.12,57
2025-10-17T12:00:07.000Z,Room 2.12,68
2025-10-17T12:20:07.000Z,Room 2.12,119
2025-10-17T12:40:07.000Z,Room 2.12,117
2025-10-17T13:00:07.000Z,Room 2.12,104
2025-10-17T13:20:07.000Z,Room 2.12,67
2025-10-17T13:40:07.000Z,Room 2.12,100
2025-10-17T14:00:07.000Z,Room 2.12,108
2025-10-17T14:20:07.000Z,Room 2.12,94
2025-10-17T14:40:07.000Z,Room 2.12,98
2025-10-17T15:00:07.000Z,Room 2.12,57
2025-10-17T15:20:07.000Z,Room 2.12,0
2025-10-17T15:40:08.000Z,Room 2.12,0
2025-10-17T16:00:07.000Z,Room 2.12,0
2025-10-17T16:20:07.000Z,Room 2.12,0
2025-10-17T16:40:08.000Z,Room 2.12,0
2025-10-17T17:00:07.000Z,Room 2.12,0
2025-10-17T17:20:07.000Z,Room 2.12,0
2025-10-17T17:40:07.000Z,Room 2.12,1
2025-10-20T07:00:07.000Z,Room 2.12,0
2025-10-20T07:20:07.000Z,Room 2.12,0
2025-10-20T07:40:07.000Z,Room 2.12,0
2025-10-20T08:00:07.000Z,Room 2.12,0
2025-10-20T08:20:07.000Z,Room 2.12,0
2025-10-20T08:40:07.000Z,Room 2.12,0
2025-10-20T09:00:07.000Z,Room 2.12,0
2025-10-20T09:20:07.000Z,Room 2.12,5
2025-10-20T09:40:07.000Z,Room 2.12,21
2025-10-20T10:00:07.000Z,Room 2.12,33
2025-10-20T10:20:07.000Z,Room 2.12,59
2025-10-20T10:40:07.000Z,Room 2.12,62
2025-10-20T11:00:07.000Z,Room 2.12,59
2025-10-20T11:20:07.000Z,Room 2.12,45
2025-10-20T11:40:07.000Z,Room 2.12,60
2025-10-20T12:00:07.000Z,Room 2.12,62
2025-10-20T12:20:07.000Z,Room 2.12,30
2025-10-20T12:40:07.000Z,Room 2.12,28
2025-10-20T13:00:07.000Z,Room 2.12,45
2025-10-20T13:20:07.000Z,Room 2.12,56
2025-10-20T13:40:07.000Z,Room 2.12,61
2025-10-20T14:00:08.000Z,Room 2.12,60
2025-10-20T14:20:05.000Z,Room 2.12,0
2025-10-20T15:00:10.000Z,Room 2.12,55
2025-10-20T15:20:07.000Z,Room 2.12,46
2025-10-20T15:40:07.000Z,Room 2.12,50
2025-10-20T16:00:08.000Z,Room 2.12,0
2025-10-20T16:20:08.000Z,Room 2.12,0
2025-10-20T16:40:07.000Z,Room 2.12,0
2025-10-20T17:00:07.000Z,Room 2.12,0
2025-10-20T17:20:07.000Z,Room 2.12,0
2025-10-20T17:40:08.000Z,Room 2.12,0
2025-10-21T07:00:07.000Z,Room 2.12,0
2025-10-21T07:20:07.000Z,Room 2.12,3
2025-10-21T07:40:07.000Z,Room 2.12,8
2025-10-21T08:00:07.000Z,Room 2.12,39
2025-10-21T08:20:07.000Z,Room 2.12,95
2025-10-21T08:40:07.000Z,Room 2.12,103
2025-10-21T09:00:07.000Z,Room 2.12,90
2025-10-21T09:20:07.000Z,Room 2.12,91
2025-10-21T09:40:08.000Z,Room 2.12,61
2025-10-21T10:00:07.000Z,Room 2.12,88
2025-10-21T10:20:07.000Z,Room 2.12,104
2025-10-21T10:40:07.000Z,Room 2.12,97
2025-10-21T11:00:07.000Z,Room 2.12,53
2025-10-21T11:20:07.000Z,Room 2.12,55
2025-10-21T11:40:07.000Z,Room 2.12,44
2025-10-21T12:00:07.000Z,Room 2.12,57
2025-10-21T12:20:07.000Z,Room 2.12,84
2025-10-21T12:40:07.000Z,Room 2.12,87
2025-10-21T13:00:06.000Z,Room 2.12,78
2025-10-21T13:20:08.000Z,Room 2.12,58
2025-10-21T13:40:07.000Z,Room 2.12,88
2025-10-21T14:00:08.000Z,Room 2.12,94
2025-10-21T14:20:07.000Z,Room 2.12,3
2025-10-21T14:40:07.000Z,Room 2.12,1
2025-10-21T15:20:11.000Z,Room 2.12,0
2025-10-21T15:40:07.000Z,Room 2.12,1
2025-10-21T16:00:07.000Z,Room 2.12,0
2025-10-21T16:20:08.000Z,Room 2.12,0
2025-10-21T16:40:07.000Z,Room 2.12,0
2025-10-21T17:00:07.000Z,Room 2.12,0
2025-10-21T17:20:08.000Z,Room 2.12,0
2025-10-21T17:40:08.000Z,Room 2.12,0
2025-10-22T07:00:07.000Z,Room 2.12,0
2025-10-22T07:20:07.000Z,Room 2.12,1
2025-10-22T07:40:07.000Z,Room 2.12,21
2025-10-22T08:00:08.000Z,Room 2.12,40
2025-10-22T08:20:07.000Z,Room 2.12,69
